Delivery_person_Age,Delivery_person_Ratings,Delivery_distance,Time_to_pick,Festival,Weather_conditions,Road_traffic_density,Type_of_order,Type_of_vehicle,City,Time_of_Day_Ordered,Month,multiple_deliveries,Vehicle_condition,Time_taken (min)
36.0,4.8,19.66,10.2,Yes,Sandstorms,Medium,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,43
39.0,4.8,3.11,5.4,No,Fog,High,Drinks,scooter,Urban,Morning,Mar,1.0,2,26
30.0,4.8,12.1,15.0,No,Stormy,Medium,Drinks,motorcycle,Metropolitian,Night,Mar,2.0,0,43
38.0,4.7,9.35,10.2,No,Fog,Low,Snack,motorcycle,Metropolitian,Night,Mar,0.0,2,19
27.0,4.7,1.54,15.0,No,Cloudy,High,Meal,motorcycle,Metropolitian,Morning,Mar,1.0,1,28
27.0,4.2,17.14,15.0,No,Fog,Jam,Drinks,electric_scooter,Metropolitian,Night,Mar,1.0,2,34
34.0,4.9,16.65,5.4,Yes,Fog,Jam,Snack,motorcycle,Metropolitian,Night,Feb,0.0,0,52
29.0,4.8,10.76,4.8,No,Stormy,Jam,Snack,motorcycle,Urban,Night,Mar,1.0,1,25
29.0,4.8,20.18,4.8,No,Sandstorms,Jam,Drinks,scooter,Metropolitian,Night,Mar,0.0,1,21
38.0,4.7,20.85,15.0,No,Fog,Low,Meal,scooter,Urban,Night,Apr,1.0,1,30
22.0,4.7,13.68,15.0,No,Sunny,Jam,Meal,scooter,Urban,Night,Mar,0.0,2,17
26.0,4.0,17.1,5.4,No,Fog,Jam,Snack,scooter,Metropolitian,Night,Apr,0.0,1,34
30.0,5.0,4.56,10.2,No,Fog,Medium,Drinks,motorcycle,Metropolitian,Evening,Mar,0.0,0,26
26.0,4.9,7.68,15.0,No,Stormy,Medium,Meal,motorcycle,Metropolitian,Evening,Mar,1.0,0,17
39.0,4.9,20.85,15.0,No,Sunny,Medium,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,32
28.0,4.6,9.16,9.6,No,Fog,Jam,Meal,scooter,Urban,Night,Feb,1.0,2,28
31.0,4.9,6.08,15.0,No,Windy,High,Buffet,motorcycle,Metropolitian,Evening,Mar,0.0,1,30
27.0,4.8,12.46,9.6,No,Sunny,Medium,Drinks,electric_scooter,Urban,Evening,Apr,0.0,2,14
28.0,4.7,9.12,15.0,No,Cloudy,Medium,Drinks,motorcycle,Metropolitian,Evening,Mar,1.0,0,20
36.0,4.7,10.71,5.4,No,Cloudy,Medium,Snack,scooter,Metropolitian,Night,Mar,1.0,2,38
24.0,4.9,19.69,9.6,No,Cloudy,Low,Snack,motorcycle,Metropolitian,Night,Mar,0.0,0,21
30.0,5.0,12.12,15.0,Yes,Fog,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,2.0,0,48
30.0,4.8,13.63,9.6,No,Sandstorms,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,1,29
27.0,4.5,10.72,10.2,No,Windy,Low,Snack,scooter,Urban,Night,Mar,0.0,1,10
21.0,4.6,3.0,15.0,No,Sandstorms,Low,Drinks,scooter,Urban,Morning,Feb,1.0,2,16
25.0,4.9,14.15,15.0,No,Sunny,Medium,Buffet,motorcycle,Metropolitian,Evening,Feb,0.0,0,15
27.0,4.9,12.07,10.2,No,Fog,Jam,Drinks,motorcycle,Urban,Night,Mar,2.0,0,42
25.0,4.8,2.98,9.6,No,Stormy,High,Meal,scooter,Metropolitian,Morning,Mar,0.0,2,14
26.0,4.8,7.77,10.2,No,Sunny,Low,Snack,scooter,Metropolitian,Night,Apr,0.0,2,16
30.0,4.8,19.37,9.6,No,Sunny,Jam,Buffet,scooter,Metropolitian,Night,Mar,1.0,1,17
27.0,4.6,13.61,4.8,Yes,Fog,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,2.0,2,42
37.0,4.8,13.83,15.0,No,Sunny,Low,Buffet,motorcycle,Urban,Night,Apr,1.0,1,21
38.0,4.6,12.29,9.6,No,Fog,Jam,Meal,motorcycle,Metropolitian,Night,Mar,2.0,2,38
28.0,4.6,3.06,15.0,No,Cloudy,Low,Buffet,motorcycle,Metropolitian,Morning,Mar,0.0,2,10
38.0,4.0,4.54,9.6,No,Sandstorms,Low,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,0,25
31.0,4.0,3.11,9.6,No,Stormy,Low,Meal,motorcycle,Metropolitian,Morning,Mar,1.0,0,30
27.0,4.6,7.63,9.6,No,Stormy,Low,Meal,scooter,Metropolitian,Night,Feb,0.0,1,13
25.0,4.2,3.03,5.4,No,Windy,Low,Buffet,motorcycle,Metropolitian,Morning,Apr,1.0,0,29
30.0,5.0,9.22,5.4,No,Cloudy,Jam,Meal,scooter,Urban,Night,Apr,1.0,2,32
21.0,4.2,9.32,4.8,No,Stormy,Low,Buffet,motorcycle,Urban,Night,Mar,0.0,0,23
23.0,4.7,1.53,15.0,No,Fog,Low,Buffet,scooter,Metropolitian,Morning,Feb,0.0,2,11
39.0,4.6,9.08,15.0,No,Sunny,Low,Drinks,motorcycle,Urban,Night,Mar,1.0,0,21
23.0,4.8,7.6,4.8,No,Cloudy,Low,Meal,motorcycle,Urban,Night,Mar,0.0,1,16
29.0,4.8,10.88,15.0,No,Sunny,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,2,13
37.0,4.9,9.06,15.0,No,Stormy,Low,Buffet,scooter,Metropolitian,Night,Apr,1.0,2,27
39.0,4.9,3.05,4.8,No,Fog,High,Drinks,motorcycle,Metropolitian,Morning,Feb,1.0,0,25
34.0,4.8,1.55,4.8,No,Stormy,Low,Snack,scooter,Metropolitian,Morning,Mar,0.0,2,27
30.0,4.9,14.15,15.0,No,Sunny,Medium,Snack,scooter,Metropolitian,Night,Feb,0.0,1,23
30.0,4.9,3.03,15.0,No,Cloudy,Low,Drinks,scooter,Metropolitian,Morning,Apr,1.0,1,16
29.0,5.0,6.08,15.0,No,Cloudy,High,Drinks,motorcycle,Metropolitian,Evening,Mar,1.0,2,21
28.0,4.3,7.77,15.0,No,Cloudy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,31
20.0,4.6,6.29,4.8,No,Cloudy,High,Snack,scooter,Metropolitian,Evening,Apr,1.0,1,29
26.0,4.6,13.63,10.2,No,Fog,Low,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,21
27.0,4.7,10.71,15.0,No,Stormy,Low,Drinks,motorcycle,Urban,Night,Mar,1.0,1,14
35.0,4.0,1.57,10.2,No,Sandstorms,Low,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,0,28
26.0,4.6,3.11,15.0,No,Cloudy,Low,Buffet,scooter,Metropolitian,Morning,Mar,0.0,1,15
34.0,4.9,10.87,4.8,No,Fog,Low,Buffet,scooter,Metropolitian,Night,Mar,1.0,2,27
21.0,4.6,14.15,15.0,No,Sunny,Medium,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,26
38.0,4.6,6.04,15.0,No,Cloudy,High,Meal,motorcycle,Urban,Evening,Mar,0.0,0,31
29.0,4.8,9.06,4.8,No,Cloudy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,34
27.0,4.5,20.25,15.0,No,Sunny,Low,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,21
38.0,5.0,3.1,9.6,No,Sunny,Low,Buffet,scooter,Urban,Morning,Apr,0.0,2,16
37.0,4.9,3.06,4.8,No,Windy,Low,Drinks,scooter,Urban,Morning,Mar,1.0,1,24
38.0,4.6,1.51,15.0,No,Sunny,Low,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,0,24
31.0,4.0,12.42,10.2,No,Cloudy,Low,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,35
32.0,4.9,7.79,5.4,No,Fog,Medium,Meal,motorcycle,Metropolitian,Night,Mar,1.0,1,19
38.0,4.8,10.81,15.0,No,Sunny,Medium,Meal,scooter,Urban,Evening,Feb,0.0,2,28
31.0,4.8,1.52,5.4,No,Windy,Low,Meal,scooter,Urban,Morning,Apr,1.0,1,25
20.0,4.6,13.83,4.8,No,Cloudy,Low,Buffet,scooter,Metropolitian,Night,Apr,1.0,2,23
39.0,4.7,16.64,5.4,No,Windy,Jam,Buffet,motorcycle,Metropolitian,Night,Apr,1.0,0,52
28.0,4.5,12.16,4.8,No,Fog,Medium,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,37
32.0,4.9,6.04,15.0,No,Stormy,Medium,Snack,motorcycle,Urban,Evening,Mar,0.0,0,30
32.0,4.6,4.59,5.4,No,Sandstorms,Medium,Meal,motorcycle,Metropolitian,Evening,Mar,1.0,2,30
21.0,4.6,13.83,15.0,No,Fog,Medium,Buffet,electric_scooter,Metropolitian,Night,Mar,1.0,2,27
23.0,4.7,20.89,10.2,No,Sunny,Low,Buffet,scooter,Metropolitian,Night,Feb,1.0,1,26
35.0,4.8,3.11,15.0,No,Stormy,Low,Snack,motorcycle,Metropolitian,Morning,Mar,0.0,2,24
25.0,4.8,9.12,15.0,No,Sandstorms,Low,Snack,scooter,Metropolitian,Night,Apr,1.0,2,15
30.0,4.6,10.6,4.8,No,Stormy,Jam,Meal,scooter,Urban,Night,Mar,1.0,2,28
31.0,4.6,9.12,5.4,No,Stormy,Medium,Drinks,motorcycle,Urban,Evening,Mar,1.0,0,36
23.0,4.7,20.21,10.2,No,Sandstorms,Low,Drinks,motorcycle,Urban,Night,Mar,1.0,1,16
36.0,4.9,13.62,9.6,No,Sandstorms,Low,Snack,scooter,Metropolitian,Night,Feb,1.0,2,17
26.0,4.7,1.51,10.2,No,Stormy,High,Meal,scooter,Metropolitian,Morning,Mar,1.0,1,20
28.0,4.7,6.21,10.2,No,Windy,High,Buffet,motorcycle,Metropolitian,Evening,Mar,1.0,2,14
35.0,4.8,20.18,4.8,No,Windy,Jam,Snack,scooter,Metropolitian,Night,Mar,1.0,1,27
32.0,4.7,4.47,4.8,No,Windy,Low,Drinks,scooter,Metropolitian,Night,Mar,0.0,2,25
36.0,4.9,4.67,15.0,No,Fog,Low,Snack,motorcycle,Metropolitian,Night,Mar,0.0,2,18
23.0,4.6,20.21,4.8,No,Sunny,Low,Snack,motorcycle,Metropolitian,Night,Mar,0.0,0,23
27.0,4.5,1.53,15.0,No,Stormy,Low,Buffet,scooter,Metropolitian,Morning,Apr,0.0,1,11
35.0,5.0,13.99,15.0,Yes,Cloudy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,40
30.0,4.5,8.93,15.0,No,Sunny,Medium,Drinks,motorcycle,Metropolitian,Evening,Feb,1.0,1,23
26.0,4.8,3.0,10.2,No,Sandstorms,Low,Buffet,scooter,Urban,Morning,Feb,0.0,2,11
37.0,4.7,4.66,5.4,No,Windy,Jam,Drinks,scooter,Metropolitian,Night,Mar,1.0,2,34
39.0,4.4,3.12,15.0,No,Windy,Low,Drinks,motorcycle,Metropolitian,Morning,Apr,0.0,0,20
33.0,4.8,3.03,9.6,No,Sunny,Low,Snack,motorcycle,Urban,Morning,Mar,0.0,1,14
34.0,3.8,13.62,5.4,No,Windy,Jam,Drinks,scooter,Metropolitian,Night,Feb,1.0,2,34
37.0,4.0,3.09,4.8,No,Stormy,High,Meal,motorcycle,Metropolitian,Morning,Feb,0.0,2,31
22.0,4.7,10.6,4.8,No,Sandstorms,Low,Snack,motorcycle,Metropolitian,Night,Mar,0.0,2,15
24.0,4.1,19.88,15.0,No,Cloudy,Jam,Buffet,electric_scooter,Metropolitian,Night,Mar,1.0,2,39
23.0,4.2,19.66,10.2,No,Cloudy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,1,32
37.0,4.7,19.76,15.0,No,Sandstorms,Medium,Snack,scooter,Urban,Night,Apr,1.0,2,27
30.0,4.6,10.7,10.2,No,Fog,Jam,Snack,motorcycle,Semi-Urban,Night,Mar,0.0,0,46
30.0,4.8,3.06,10.2,No,Stormy,Low,Drinks,motorcycle,Metropolitian,Morning,Mar,1.0,2,24
39.0,5.0,13.97,4.8,No,Fog,Medium,Buffet,scooter,Metropolitian,Evening,Mar,1.0,1,34
27.0,4.6,7.55,15.0,No,Sunny,Jam,Snack,electric_scooter,Metropolitian,Night,Mar,1.0,2,16
33.0,4.6,6.29,5.4,No,Stormy,Medium,Snack,motorcycle,Urban,Evening,Feb,0.0,1,29
36.0,3.8,20.18,9.6,No,Cloudy,Low,Buffet,scooter,Metropolitian,Night,Mar,1.0,2,32
37.0,4.7,10.87,15.0,No,Cloudy,Medium,Buffet,motorcycle,Metropolitian,Evening,Apr,0.0,1,40
22.0,4.6,17.1,9.6,No,Cloudy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,42
31.0,4.0,9.12,15.0,No,Stormy,Low,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,33
24.0,4.7,4.68,4.8,No,Cloudy,Medium,Drinks,scooter,Metropolitian,Night,Feb,1.0,1,14
32.0,4.8,6.06,9.6,No,Fog,Medium,Buffet,motorcycle,Metropolitian,Evening,Apr,1.0,0,25
31.0,4.5,13.97,10.2,No,Windy,Medium,Drinks,scooter,Metropolitian,Night,Mar,1.0,2,30
24.0,4.8,12.35,4.8,No,Sunny,Medium,Drinks,motorcycle,Urban,Evening,Feb,1.0,0,22
26.0,4.9,9.31,4.8,No,Sunny,Jam,Snack,motorcycle,Urban,Night,Mar,1.0,1,18
25.0,4.9,19.66,10.2,No,Stormy,Jam,Drinks,motorcycle,Urban,Night,Mar,1.0,1,23
35.0,4.8,7.79,15.0,No,Fog,Medium,Buffet,scooter,Metropolitian,Night,Mar,1.0,1,19
31.0,5.0,4.6,4.8,No,Stormy,Medium,Drinks,motorcycle,Urban,Evening,Mar,1.0,0,25
26.0,4.9,19.88,9.6,No,Cloudy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,37
36.0,4.8,12.12,4.8,No,Sunny,Jam,Drinks,motorcycle,Metropolitian,Night,Apr,1.0,2,15
27.0,3.7,8.94,4.8,No,Sunny,Jam,Snack,motorcycle,Metropolitian,Night,Mar,3.0,0,53
37.0,4.6,3.04,9.6,No,Sandstorms,Low,Drinks,motorcycle,Metropolitian,Morning,Mar,1.0,2,26
22.0,4.9,12.1,15.0,Yes,Fog,Jam,Snack,motorcycle,Metropolitian,Night,Mar,2.0,0,46
26.0,4.8,3.11,15.0,No,Windy,Low,Meal,scooter,Urban,Morning,Apr,0.0,1,15
36.0,4.6,13.41,9.6,No,Sunny,Jam,Drinks,scooter,Metropolitian,Night,Mar,1.0,1,21
36.0,4.2,6.29,15.0,No,Windy,High,Meal,motorcycle,Metropolitian,Evening,Feb,2.0,0,40
26.0,4.3,16.39,15.0,No,Cloudy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,2.0,1,36
29.0,4.7,9.32,9.6,No,Windy,Jam,Meal,scooter,Metropolitian,Night,Mar,0.0,2,14
25.0,4.9,1.54,10.2,No,Fog,Low,Drinks,motorcycle,Metropolitian,Morning,Apr,0.0,1,10
23.0,5.0,10.87,15.0,No,Fog,Jam,Drinks,scooter,Metropolitian,Night,Apr,0.0,2,30
27.0,4.7,9.33,15.0,No,Stormy,Medium,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,19
28.0,4.9,19.98,5.4,No,Stormy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,0.0,1,20
30.0,3.5,10.57,10.2,No,Sunny,Low,Meal,motorcycle,Metropolitian,Night,Feb,1.0,0,32
26.0,4.7,6.05,15.0,No,Stormy,High,Drinks,motorcycle,Metropolitian,Evening,Mar,1.0,0,24
38.0,4.8,20.21,15.0,Yes,Cloudy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,40
26.0,4.9,13.62,15.0,No,Stormy,Low,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,0,15
27.0,4.7,4.72,5.4,No,Cloudy,Low,Meal,motorcycle,Metropolitian,Night,Mar,0.0,0,16
29.0,5.0,6.21,4.8,No,Sunny,Medium,Snack,scooter,Metropolitian,Evening,Mar,0.0,2,17
23.0,4.6,12.12,4.8,No,Windy,Jam,Meal,motorcycle,Urban,Night,Mar,1.0,0,34
33.0,4.9,4.6,4.8,No,Fog,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,1,39
37.0,5.0,11.01,15.0,No,Windy,Low,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,1,21
25.0,4.6,12.42,10.2,No,Sunny,Low,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,2,27
25.0,4.8,13.79,10.2,No,Stormy,Medium,Drinks,motorcycle,Metropolitian,Evening,Mar,1.0,2,28
27.0,4.7,9.44,4.8,No,Fog,Medium,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,0,24
38.0,4.9,3.06,15.0,No,Sandstorms,Low,Buffet,scooter,Metropolitian,Morning,Apr,0.0,2,26
20.0,5.0,4.61,15.0,No,Stormy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,35
37.0,4.4,4.56,5.4,No,Sandstorms,Jam,Meal,electric_scooter,Metropolitian,Night,Mar,1.0,2,31
39.0,4.5,17.14,15.0,No,Windy,Jam,Drinks,motorcycle,Urban,Night,Mar,1.0,1,26
35.0,4.6,7.66,15.0,No,Cloudy,Medium,Drinks,scooter,Metropolitian,Evening,Mar,0.0,2,16
29.0,4.0,12.42,15.0,No,Cloudy,Jam,Meal,scooter,Metropolitian,Night,Mar,1.0,2,32
33.0,4.8,4.66,15.0,No,Sunny,Jam,Drinks,scooter,Metropolitian,Night,Mar,1.0,2,22
39.0,4.8,7.56,9.6,No,Stormy,Low,Drinks,scooter,Metropolitian,Night,Mar,1.0,2,26
36.0,4.8,7.77,15.0,No,Cloudy,Jam,Drinks,motorcycle,Urban,Night,Apr,1.0,0,27
30.0,4.3,3.04,9.6,No,Sandstorms,Low,Snack,motorcycle,Urban,Morning,Mar,1.0,0,21
29.0,4.1,10.92,4.8,No,Fog,Jam,Snack,motorcycle,Metropolitian,Night,Feb,1.0,2,35
31.0,4.4,10.87,5.4,No,Fog,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,2,38
38.0,5.0,20.07,15.0,No,Cloudy,Medium,Snack,scooter,Metropolitian,Evening,Feb,0.0,2,41
30.0,4.0,20.25,10.2,No,Stormy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,0,35
21.0,4.5,12.1,4.8,No,Fog,Jam,Meal,motorcycle,Metropolitian,Night,Mar,2.0,0,39
34.0,3.8,16.72,15.0,No,Cloudy,Low,Meal,scooter,Metropolitian,Night,Mar,1.0,1,39
24.0,5.0,17.17,15.0,No,Sandstorms,Jam,Meal,scooter,Metropolitian,Night,Feb,1.0,1,28
26.0,4.9,6.18,5.4,No,Sandstorms,High,Drinks,motorcycle,Metropolitian,Evening,Feb,1.0,0,18
28.0,4.9,1.55,10.2,No,Sandstorms,Low,Buffet,scooter,Metropolitian,Morning,Mar,0.0,2,11
30.0,4.9,13.68,15.0,No,Stormy,Low,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,21
30.0,5.0,9.33,9.6,No,Sandstorms,Jam,Buffet,scooter,Metropolitian,Night,Apr,1.0,1,30
25.0,4.8,20.18,15.0,No,Sunny,Medium,Buffet,motorcycle,Urban,Night,Mar,1.0,0,17
35.0,3.5,17.08,15.0,No,Fog,Low,Snack,motorcycle,Metropolitian,Night,Mar,0.0,1,36
35.0,4.7,9.44,15.0,No,Fog,Low,Snack,motorcycle,Metropolitian,Night,Feb,0.0,0,21
27.0,4.7,4.48,9.6,No,Windy,Medium,Buffet,motorcycle,Urban,Night,Feb,1.0,1,26
36.0,4.6,1.53,10.2,No,Stormy,Low,Buffet,motorcycle,Metropolitian,Morning,Mar,1.0,1,25
22.0,4.5,20.85,10.2,No,Fog,Low,Meal,scooter,Urban,Night,Mar,1.0,2,20
33.0,4.1,13.68,5.4,No,Sandstorms,Medium,Snack,motorcycle,Metropolitian,Night,Apr,1.0,0,43
35.0,4.9,4.61,15.0,No,Sandstorms,Low,Snack,electric_scooter,Metropolitian,Night,Mar,0.0,2,22
22.0,4.9,7.6,15.0,No,Stormy,Low,Snack,scooter,Metropolitian,Night,Apr,1.0,2,19
26.0,4.7,9.12,4.8,No,Stormy,Medium,Meal,motorcycle,Urban,Night,Mar,0.0,0,11
21.0,4.1,12.58,10.2,No,Cloudy,Jam,Snack,scooter,Metropolitian,Night,Feb,1.0,2,44
34.0,4.5,9.18,15.0,No,Fog,Medium,Meal,scooter,Metropolitian,Evening,Mar,1.0,1,19
23.0,4.6,12.46,4.8,No,Windy,Jam,Drinks,motorcycle,Urban,Night,Mar,1.0,1,23
26.0,4.6,1.55,4.8,No,Stormy,High,Meal,scooter,Urban,Morning,Mar,0.0,2,11
32.0,4.5,14.15,10.2,No,Sandstorms,Medium,Meal,scooter,Metropolitian,Evening,Mar,1.0,2,27
21.0,4.5,6.05,15.0,Yes,Sunny,High,Snack,motorcycle,Metropolitian,Evening,Mar,2.0,0,52
39.0,4.3,8.94,4.8,No,Stormy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,2.0,1,33
36.0,4.6,17.14,15.0,No,Stormy,Low,Buffet,scooter,Metropolitian,Night,Apr,1.0,2,23
38.0,4.5,14.15,5.4,No,Sunny,Jam,Meal,scooter,Urban,Night,Feb,1.0,2,22
29.0,4.5,3.06,15.0,No,Fog,Low,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,0,22
38.0,4.8,9.26,9.6,No,Windy,Low,Meal,motorcycle,Metropolitian,Night,Feb,1.0,1,20
37.0,4.6,1.55,15.0,No,Cloudy,High,Snack,scooter,Metropolitian,Morning,Mar,1.0,1,25
29.0,4.2,16.38,15.0,No,Cloudy,Jam,Buffet,scooter,Metropolitian,Night,Mar,3.0,2,44
26.0,4.7,20.85,5.4,No,Cloudy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,43
20.0,4.6,4.47,5.4,No,Windy,Jam,Meal,motorcycle,Metropolitian,Night,Apr,1.0,0,39
35.0,4.2,16.83,10.2,No,Stormy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,1,41
30.0,4.8,13.77,5.4,No,Fog,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,0,50
37.0,4.1,12.42,5.4,No,Cloudy,Low,Meal,motorcycle,Metropolitian,Night,Mar,0.0,0,43
21.0,4.7,12.46,4.8,No,Windy,Medium,Snack,scooter,Urban,Evening,Apr,1.0,2,15
30.0,4.6,4.67,15.0,No,Windy,Low,Buffet,scooter,Metropolitian,Night,Mar,0.0,2,22
31.0,4.1,19.36,10.2,No,Sandstorms,Medium,Snack,motorcycle,Metropolitian,Evening,Apr,1.0,2,34
39.0,4.8,19.4,10.2,No,Cloudy,Medium,Drinks,scooter,Metropolitian,Night,Feb,2.0,1,38
30.0,4.9,8.94,15.0,No,Fog,Jam,Drinks,motorcycle,Urban,Night,Mar,1.0,1,33
24.0,4.8,13.63,15.0,No,Sandstorms,Low,Drinks,scooter,Metropolitian,Night,Mar,1.0,1,17
21.0,4.7,20.44,4.8,No,Stormy,Low,Meal,scooter,Urban,Night,Apr,0.0,1,18
29.0,4.7,12.26,9.6,No,Sandstorms,Medium,Snack,scooter,Metropolitian,Night,Mar,1.0,2,23
20.0,4.4,10.59,9.6,No,Fog,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,2,43
24.0,4.1,17.08,5.4,No,Windy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,36
20.0,4.8,13.97,9.6,No,Stormy,Low,Snack,scooter,Metropolitian,Night,Mar,0.0,1,11
20.0,4.7,12.58,9.6,No,Windy,Jam,Meal,scooter,Metropolitian,Night,Apr,1.0,2,19
21.0,4.8,10.56,10.2,No,Windy,Low,Snack,electric_scooter,Urban,Night,Mar,0.0,2,14
26.0,4.9,20.44,5.4,No,Cloudy,Jam,Meal,scooter,Urban,Night,Mar,1.0,2,40
35.0,3.8,19.04,4.8,No,Windy,Jam,Drinks,scooter,Metropolitian,Night,Feb,2.0,1,34
25.0,4.7,13.99,15.0,No,Sunny,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,33
29.0,5.0,13.83,10.2,No,Sandstorms,Jam,Drinks,scooter,Metropolitian,Night,Mar,1.0,2,21
27.0,4.8,8.93,10.2,No,Cloudy,Medium,Drinks,motorcycle,Urban,Night,Feb,0.0,1,15
23.0,4.6,12.26,15.0,No,Sunny,Low,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,0,21
23.0,4.7,7.72,10.2,No,Sunny,Jam,Drinks,scooter,Metropolitian,Night,Feb,0.0,2,12
28.0,4.1,1.55,15.0,No,Stormy,Low,Buffet,motorcycle,Metropolitian,Morning,Mar,0.0,0,20
36.0,3.6,10.56,15.0,No,Windy,Jam,Buffet,motorcycle,Urban,Night,Mar,0.0,2,34
28.0,4.5,4.59,10.2,No,Stormy,Jam,Meal,scooter,Urban,Night,Mar,0.0,1,12
37.0,4.6,6.06,15.0,No,Fog,High,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,0,30
37.0,4.9,9.33,15.0,No,Stormy,Jam,Snack,scooter,Metropolitian,Night,Mar,0.0,1,34
36.0,3.7,11.92,10.2,No,Sandstorms,Jam,Drinks,scooter,Metropolitian,Night,Mar,1.0,1,40
38.0,4.7,6.29,5.4,No,Stormy,Medium,Drinks,motorcycle,Metropolitian,Evening,Feb,1.0,0,36
29.0,3.6,1.55,15.0,No,Sunny,High,Buffet,motorcycle,Metropolitian,Morning,Mar,3.0,0,48
29.0,4.9,6.29,15.0,No,Cloudy,Medium,Buffet,scooter,Metropolitian,Evening,Feb,1.0,2,17
26.0,4.9,7.49,15.0,No,Sunny,Low,Buffet,motorcycle,Metropolitian,Night,Feb,1.0,2,18
33.0,4.1,13.74,9.6,No,Cloudy,Low,Buffet,scooter,Metropolitian,Night,Feb,0.0,2,32
24.0,4.6,6.21,15.0,No,Windy,High,Buffet,motorcycle,Metropolitian,Evening,Mar,0.0,0,17
23.0,4.7,13.79,5.4,No,Stormy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,1,24
30.0,4.7,6.13,5.4,No,Sandstorms,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,2,34
31.0,4.8,13.61,4.8,No,Cloudy,Low,Drinks,scooter,Urban,Night,Mar,1.0,2,25
21.0,4.8,5.96,9.6,No,Sandstorms,Medium,Drinks,motorcycle,Metropolitian,Evening,Mar,1.0,0,28
38.0,4.6,19.4,4.8,No,Sunny,Low,Buffet,scooter,Metropolitian,Night,Feb,1.0,2,18
27.0,3.7,4.56,9.6,No,Sunny,Jam,Snack,motorcycle,Urban,Night,Apr,3.0,0,53
25.0,4.8,13.39,15.0,No,Sandstorms,Low,Snack,scooter,Metropolitian,Night,Feb,1.0,1,18
36.0,4.8,6.04,9.6,No,Sunny,Medium,Snack,scooter,Metropolitian,Evening,Mar,1.0,2,23
30.0,4.7,20.25,15.0,No,Sandstorms,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,41
33.0,4.6,19.76,15.0,No,Sunny,Medium,Buffet,scooter,Metropolitian,Evening,Apr,0.0,1,23
21.0,4.1,9.19,9.6,No,Windy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,2.0,0,37
30.0,4.7,8.93,9.6,No,Sunny,Low,Snack,motorcycle,Urban,Night,Feb,0.0,1,15
30.0,4.5,12.58,15.0,No,Sandstorms,Medium,Drinks,scooter,Metropolitian,Night,Feb,1.0,2,39
28.0,4.0,1.57,4.8,No,Cloudy,High,Buffet,scooter,Metropolitian,Morning,Feb,1.0,1,34
